Origin,OriginState,Dest,DestState,CRSDepTime,CRSElapsedTime,Marketing_Airline_Network
PHX,AZ,HOU,TX,2125,150.0,WN
PHX,AZ,IND,IN,1855,205.0,WN
PHX,AZ,IND,IN,1110,205.0,WN
PHX,AZ,LAS,NV,1720,70.0,WN
PHX,AZ,LAS,NV,1610,70.0,WN
PHX,AZ,LAS,NV,2040,65.0,WN
PHX,AZ,LAS,NV,715,65.0,WN
PHX,AZ,LAS,NV,1125,65.0,WN
PHX,AZ,LAS,NV,1425,70.0,WN
PHX,AZ,LAS,NV,620,65.0,WN
PHX,AZ,LAS,NV,810,65.0,WN
PHX,AZ,LAS,NV,920,70.0,WN
PHX,AZ,LAS,NV,1910,65.0,WN
PHX,AZ,LAX,CA,1815,80.0,WN
PHX,AZ,LAX,CA,1050,80.0,WN
PHX,AZ,LAX,CA,2225,85.0,WN
PHX,AZ,LAX,CA,2105,85.0,WN
PHX,AZ,LAX,CA,835,85.0,WN
PHX,AZ,LAX,CA,1520,80.0,WN
PHX,AZ,LAX,CA,650,85.0,WN
PHX,AZ,LGB,CA,1805,75.0,WN
PHX,AZ,LGB,CA,1350,80.0,WN
PHX,AZ,LGB,CA,740,80.0,WN
PHX,AZ,MCI,MO,1855,160.0,WN
PHX,AZ,MCI,MO,2120,150.0,WN
PHX,AZ,MCI,MO,745,150.0,WN
PHX,AZ,MCI,MO,520,150.0,WN
PHX,AZ,MCI,MO,1205,155.0,WN
PHX,AZ,MCO,FL,1615,255.0,WN
PHX,AZ,MDW,IL,1235,200.0,WN
PHX,AZ,MDW,IL,1930,210.0,WN
PHX,AZ,MDW,IL,1025,205.0,WN
PHX,AZ,MDW,IL,1830,205.0,WN
PHX,AZ,MDW,IL,550,200.0,WN
PHX,AZ,MDW,IL,1430,200.0,WN
PHX,AZ,MDW,IL,1640,200.0,WN
PHX,AZ,MDW,IL,735,200.0,WN
PHX,AZ,MDW,IL,920,200.0,WN
PHX,AZ,MKE,WI,2035,200.0,WN
PHX,AZ,MKE,WI,830,200.0,WN
PHX,AZ,MSP,MN,1905,180.0,WN
PHX,AZ,MSY,LA,1425,185.0,WN
PHX,AZ,OAK,CA,1550,110.0,WN
PHX,AZ,OAK,CA,1300,110.0,WN
PHX,AZ,OAK,CA,2255,110.0,WN
PHX,AZ,OAK,CA,1810,110.0,WN
PHX,AZ,OAK,CA,810,115.0,WN
PHX,AZ,OAK,CA,500,110.0,WN
PHX,AZ,OGG,HI,950,385.0,WN
PHX,AZ,OKC,OK,845,130.0,WN
PHX,AZ,OKC,OK,1905,130.0,WN
PHX,AZ,OMA,NE,1000,155.0,WN
PHX,AZ,OMA,NE,1925,150.0,WN
PHX,AZ,ONT,CA,2155,70.0,WN
PHX,AZ,ONT,CA,1955,70.0,WN
PHX,AZ,ONT,CA,655,70.0,WN
PHX,AZ,ONT,CA,1455,65.0,WN
PHX,AZ,ONT,CA,905,75.0,WN
PHX,AZ,ORD,IL,1120,215.0,WN
PHX,AZ,ORD,IL,1730,215.0,WN
PHX,AZ,ORD,IL,820,220.0,WN
PHX,AZ,PDX,OR,1555,155.0,WN
PHX,AZ,PDX,OR,2225,150.0,WN
PHX,AZ,PDX,OR,805,155.0,WN
PHX,AZ,RNO,NV,830,115.0,WN
PHX,AZ,RNO,NV,2155,105.0,WN
PHX,AZ,SAN,CA,1510,65.0,WN
PHX,AZ,SAN,CA,1950,70.0,WN
PHX,AZ,SAN,CA,2135,65.0,WN
PHX,AZ,SAN,CA,1330,65.0,WN
PHX,AZ,SAN,CA,810,70.0,WN
PHX,AZ,SAN,CA,705,70.0,WN
PHX,AZ,SAN,CA,925,75.0,WN
PHX,AZ,SAN,CA,1715,65.0,WN
PHX,AZ,SAN,CA,1215,65.0,WN
PHX,AZ,SAN,CA,600,70.0,WN
PHX,AZ,SAT,TX,1105,130.0,WN
PHX,AZ,SAT,TX,1400,130.0,WN
PHX,AZ,SAT,TX,1940,130.0,WN
PHX,AZ,SAT,TX,500,125.0,WN
PHX,AZ,SEA,WA,2205,175.0,WN
PHX,AZ,SEA,WA,1010,180.0,WN
PHX,AZ,SFO,CA,1855,110.0,WN
PHX,AZ,SFO,CA,820,120.0,WN
PHX,AZ,SJC,CA,1130,105.0,WN
PHX,AZ,SJC,CA,725,105.0,WN
PHX,AZ,SJC,CA,1815,105.0,WN
PHX,AZ,SJC,CA,2100,105.0,WN
PHX,AZ,SJC,CA,1625,105.0,WN
PHX,AZ,SJC,CA,520,110.0,WN
PHX,AZ,SLC,UT,1445,85.0,WN
PHX,AZ,SLC,UT,810,100.0,WN
PHX,AZ,SLC,UT,2200,95.0,WN
PHX,AZ,SLC,UT,1225,95.0,WN
PHX,AZ,SMF,CA,1400,110.0,WN
PHX,AZ,SMF,CA,2050,110.0,WN
PHX,AZ,SMF,CA,2250,110.0,WN
PHX,AZ,SMF,CA,755,120.0,WN
PHX,AZ,SMF,CA,1155,110.0,WN
PHX,AZ,SMF,CA,545,115.0,WN
PHX,AZ,SNA,CA,945,85.0,WN
PHX,AZ,SNA,CA,1615,70.0,WN
PHX,AZ,SNA,CA,700,85.0,WN
PHX,AZ,SNA,CA,1320,70.0,WN
PHX,AZ,SNA,CA,825,75.0,WN
PHX,AZ,SNA,CA,2000,75.0,WN
PHX,AZ,STL,MO,2015,180.0,WN
PHX,AZ,STL,MO,1405,175.0,WN
PHX,AZ,STL,MO,540,175.0,WN
PHX,AZ,TPA,FL,1705,245.0,WN
PHX,AZ,TUL,OK,1055,140.0,WN
PIT,PA,ATL,GA,750,100.0,WN
PIT,PA,ATL,GA,1920,100.0,WN
PIT,PA,BNA,TN,630,95.0,WN
PIT,PA,BNA,TN,1650,95.0,WN
PIT,PA,BWI,MD,1035,65.0,WN
PIT,PA,BWI,MD,1730,65.0,WN
PIT,PA,BWI,MD,600,70.0,WN
PIT,PA,DAL,TX,1205,160.0,WN
PIT,PA,DEN,CO,1150,200.0,WN
PIT,PA,DEN,CO,2015,200.0,WN
PIT,PA,DEN,CO,515,195.0,WN
PIT,PA,FLL,FL,1630,150.0,WN
PIT,PA,HOU,TX,1455,190.0,WN
PIT,PA,LAS,NV,1310,270.0,WN
PIT,PA,MCO,FL,2135,135.0,WN
PIT,PA,MCO,FL,955,135.0,WN
PIT,PA,MCO,FL,615,130.0,WN
PIT,PA,MCO,FL,1640,135.0,WN
PIT,PA,MDW,IL,2030,85.0,WN
PIT,PA,MDW,IL,1625,85.0,WN
PIT,PA,MDW,IL,645,80.0,WN
PIT,PA,MDW,IL,900,80.0,WN
PIT,PA,MDW,IL,1320,85.0,WN
PIT,PA,MYR,SC,1515,85.0,WN
PIT,PA,RSW,FL,1225,150.0,WN
PIT,PA,STL,MO,1940,100.0,WN
PIT,PA,TPA,FL,1850,135.0,WN
PIT,PA,TPA,FL,530,140.0,WN
PNS,FL,BNA,TN,1740,85.0,WN
PNS,FL,BNA,TN,735,85.0,WN
PNS,FL,DAL,TX,945,105.0,WN
PNS,FL,HOU,TX,1255,95.0,WN
PNS,FL,MCI,MO,1150,120.0,WN
PNS,FL,STL,MO,1515,105.0,WN
PSP,CA,DEN,CO,1415,125.0,WN
PSP,CA,LAS,NV,1100,65.0,WN
PSP,CA,LAS,NV,1650,65.0,WN
PSP,CA,OAK,CA,1720,80.0,WN
PSP,CA,SJC,CA,1320,85.0,WN
PSP,CA,SMF,CA,700,80.0,WN
PVD,RI,BWI,MD,540,80.0,WN
PVD,RI,BWI,MD,1200,85.0,WN
PVD,RI,BWI,MD,1010,80.0,WN
PVD,RI,BWI,MD,655,80.0,WN
PVD,RI,BWI,MD,1340,85.0,WN
PVD,RI,BWI,MD,1820,80.0,WN
PVD,RI,DCA,VA,1705,90.0,WN
PVD,RI,DCA,VA,720,90.0,WN
PVD,RI,MCO,FL,1045,170.0,WN
PVD,RI,MCO,FL,1900,180.0,WN
PVD,RI,MDW,IL,1155,155.0,WN
PVD,RI,MDW,IL,1940,145.0,WN
PVD,RI,MDW,IL,610,145.0,WN
PVD,RI,TPA,FL,1705,180.0,WN
PWM,ME,BWI,MD,1025,95.0,WN
PWM,ME,BWI,MD,545,95.0,WN
PWM,ME,BWI,MD,1950,95.0,WN
PWM,ME,BWI,MD,1515,95.0,WN
PWM,ME,MDW,IL,1745,155.0,WN
RDU,NC,ATL,GA,1745,85.0,WN
RDU,NC,ATL,GA,1135,80.0,WN
RDU,NC,ATL,GA,605,80.0,WN
RDU,NC,AUS,TX,1230,175.0,WN
RDU,NC,BNA,TN,2050,90.0,WN
RDU,NC,BNA,TN,625,95.0,WN
RDU,NC,BNA,TN,1540,95.0,WN
RDU,NC,BWI,MD,2025,65.0,WN
RDU,NC,BWI,MD,1600,65.0,WN
RDU,NC,BWI,MD,1825,70.0,WN
RDU,NC,BWI,MD,1005,65.0,WN
RDU,NC,BWI,MD,1420,70.0,WN
RDU,NC,BWI,MD,545,65.0,WN
RDU,NC,DAL,TX,1635,160.0,WN
RDU,NC,DEN,CO,1920,220.0,WN
RDU,NC,DEN,CO,505,210.0,WN
RDU,NC,FLL,FL,925,125.0,WN
RDU,NC,MCO,FL,525,100.0,WN
RDU,NC,MCO,FL,1945,100.0,WN
RDU,NC,MDW,IL,1945,115.0,WN
RDU,NC,MDW,IL,725,115.0,WN
RDU,NC,MDW,IL,1725,120.0,WN
RDU,NC,MDW,IL,1110,115.0,WN
RDU,NC,STL,MO,1310,125.0,WN
RDU,NC,TPA,FL,1525,105.0,WN
RIC,VA,ATL,GA,1335,100.0,WN
RIC,VA,ATL,GA,1705,100.0,WN
RIC,VA,ATL,GA,555,95.0,WN
RIC,VA,MDW,IL,2015,115.0,WN
RIC,VA,MDW,IL,1215,120.0,WN
RNO,NV,BUR,CA,1215,80.0,WN
RNO,NV,DEN,CO,1030,130.0,WN
RNO,NV,DEN,CO,555,125.0,WN
RNO,NV,DEN,CO,1425,130.0,WN
RNO,NV,LAS,NV,1225,80.0,WN
RNO,NV,LAS,NV,925,80.0,WN
RNO,NV,LAS,NV,2150,75.0,WN
RNO,NV,LAS,NV,2025,80.0,WN
RNO,NV,LAS,NV,735,75.0,WN
RNO,NV,LAS,NV,1720,80.0,WN
RNO,NV,LAS,NV,535,75.0,WN
RNO,NV,LAS,NV,640,75.0,WN
RNO,NV,LAS,NV,1525,80.0,WN
RNO,NV,LAS,NV,1135,80.0,WN
RNO,NV,LAS,NV,1040,80.0,WN
RNO,NV,LAX,CA,2115,95.0,WN
RNO,NV,LAX,CA,515,90.0,WN
RNO,NV,LGB,CA,1110,85.0,WN
RNO,NV,LGB,CA,1635,85.0,WN
RNO,NV,OAK,CA,1710,60.0,WN
RNO,NV,OAK,CA,700,60.0,WN
RNO,NV,PHX,AZ,1825,115.0,WN
RNO,NV,PHX,AZ,1005,110.0,WN
RNO,NV,SAN,CA,615,90.0,WN
RNO,NV,SAN,CA,1910,90.0,WN
RNO,NV,SJC,CA,1840,60.0,WN
ROC,NY,BWI,MD,605,65.0,WN
ROC,NY,BWI,MD,1205,70.0,WN
ROC,NY,BWI,MD,1720,70.0,WN
ROC,NY,MDW,IL,1515,105.0,WN
ROC,NY,MDW,IL,2020,105.0,WN
RSW,FL,ATL,GA,545,105.0,WN
RSW,FL,BNA,TN,1220,120.0,WN
RSW,FL,BWI,MD,1810,145.0,WN
RSW,FL,BWI,MD,1555,150.0,WN
RSW,FL,BWI,MD,510,140.0,WN
RSW,FL,BWI,MD,925,140.0,WN
RSW,FL,BWI,MD,2150,145.0,WN
RSW,FL,CMH,OH,1225,145.0,WN
RSW,FL,IND,IN,1545,145.0,WN
RSW,FL,MCO,FL,625,55.0,WN
RSW,FL,MDW,IL,1850,175.0,WN
RSW,FL,MDW,IL,1120,165.0,WN
RSW,FL,MDW,IL,605,170.0,WN
RSW,FL,PIT,PA,1325,145.0,WN
RSW,FL,STL,MO,800,145.0,WN
RSW,FL,STL,MO,1945,150.0,WN
SAN,CA,ABQ,NM,1915,110.0,WN
SAN,CA,ABQ,NM,1105,110.0,WN
SAN,CA,AUS,TX,1410,170.0,WN
SAN,CA,AUS,TX,930,175.0,WN
SAN,CA,AUS,TX,2045,170.0,WN
SAN,CA,AUS,TX,650,180.0,WN
SAN,CA,BNA,TN,1730,245.0,WN
SAN,CA,BNA,TN,940,245.0,WN
SAN,CA,BWI,MD,1615,300.0,WN
SAN,CA,BWI,MD,840,305.0,WN
SAN,CA,DAL,TX,1610,180.0,WN
SAN,CA,DAL,TX,810,180.0,WN
SAN,CA,DAL,TX,1305,185.0,WN
SAN,CA,DAL,TX,650,185.0,WN
SAN,CA,DEN,CO,1440,145.0,WN
SAN,CA,DEN,CO,805,140.0,WN
SAN,CA,DEN,CO,2155,140.0,WN
SAN,CA,DEN,CO,1845,140.0,WN
SAN,CA,DEN,CO,1010,140.0,WN
SAN,CA,DEN,CO,1720,145.0,WN
SAN,CA,DEN,CO,640,145.0,WN
SAN,CA,ELP,TX,1010,110.0,WN
SAN,CA,HNL,HI,925,360.0,WN
SAN,CA,HNL,HI,1350,355.0,WN
SAN,CA,HOU,TX,740,195.0,WN
SAN,CA,HOU,TX,1930,195.0,WN
SAN,CA,LAS,NV,1520,75.0,WN
SAN,CA,LAS,NV,1110,80.0,WN
SAN,CA,LAS,NV,1215,80.0,WN
SAN,CA,LAS,NV,750,80.0,WN
SAN,CA,LAS,NV,2145,75.0,WN
SAN,CA,LAS,NV,1705,80.0,WN
SAN,CA,LAS,NV,1825,75.0,WN
SAN,CA,LAS,NV,830,80.0,WN
SAN,CA,LAS,NV,1315,80.0,WN
SAN,CA,LAS,NV,715,70.0,WN
SAN,CA,LAS,NV,2025,75.0,WN
SAN,CA,LAS,NV,1930,75.0,WN
SAN,CA,LAS,NV,635,85.0,WN
SAN,CA,LAS,NV,910,80.0,WN
SAN,CA,LAS,NV,1000,80.0,WN
SAN,CA,MCI,MO,855,195.0,WN
SAN,CA,MCI,MO,1820,190.0,WN
SAN,CA,MDW,IL,1955,240.0,WN
SAN,CA,MDW,IL,1025,240.0,WN
SAN,CA,MDW,IL,1430,240.0,WN
SAN,CA,MDW,IL,725,240.0,WN
SAN,CA,OAK,CA,2020,85.0,WN
SAN,CA,OAK,CA,1020,90.0,WN
SAN,CA,OAK,CA,1725,85.0,WN
SAN,CA,OAK,CA,1825,85.0,WN
SAN,CA,OAK,CA,930,85.0,WN
SAN,CA,OAK,CA,740,85.0,WN
SAN,CA,OAK,CA,1345,85.0,WN
SAN,CA,OAK,CA,845,85.0,WN
SAN,CA,OAK,CA,1205,90.0,WN
SAN,CA,OAK,CA,1610,85.0,WN
SAN,CA,OAK,CA,2110,85.0,WN
SAN,CA,PHX,AZ,1140,80.0,WN
SAN,CA,PHX,AZ,1905,80.0,WN
SAN,CA,PHX,AZ,1655,85.0,WN
SAN,CA,PHX,AZ,755,80.0,WN
SAN,CA,PHX,AZ,2035,80.0,WN
SAN,CA,PHX,AZ,1330,80.0,WN
SAN,CA,PHX,AZ,2140,85.0,WN
SAN,CA,PHX,AZ,1520,80.0,WN
SAN,CA,PHX,AZ,900,80.0,WN
SAN,CA,PHX,AZ,2225,80.0,WN
SAN,CA,RNO,NV,2110,85.0,WN
SAN,CA,RNO,NV,1205,95.0,WN
SAN,CA,SAT,TX,1510,160.0,WN
SAN,CA,SFO,CA,2055,85.0,WN
SAN,CA,SFO,CA,1810,85.0,WN
SAN,CA,SFO,CA,630,90.0,WN
SAN,CA,SFO,CA,1130,85.0,WN
SAN,CA,SFO,CA,1535,85.0,WN
SAN,CA,SJC,CA,1600,80.0,WN
SAN,CA,SJC,CA,800,80.0,WN
SAN,CA,SJC,CA,1500,80.0,WN
SAN,CA,SJC,CA,1700,85.0,WN
SAN,CA,SJC,CA,2000,80.0,WN
SAN,CA,SJC,CA,1400,80.0,WN
SAN,CA,SJC,CA,1200,80.0,WN
SAN,CA,SJC,CA,2100,75.0,WN
SAN,CA,SJC,CA,700,80.0,WN
SAN,CA,SJC,CA,1300,80.0,WN
SAN,CA,SLC,UT,1000,115.0,WN
SAN,CA,SMF,CA,1500,90.0,WN
SAN,CA,SMF,CA,1600,90.0,WN
SAN,CA,SMF,CA,1300,90.0,WN
SAN,CA,SMF,CA,900,95.0,WN
SAN,CA,SMF,CA,1800,90.0,WN
SAN,CA,SMF,CA,1200,95.0,WN
SAN,CA,SMF,CA,1700,100.0,WN
SAN,CA,SMF,CA,800,100.0,WN
SAN,CA,SMF,CA,1400,90.0,WN
SAN,CA,SMF,CA,1900,100.0,WN
SAN,CA,STL,MO,1115,215.0,WN
SAN,CA,STL,MO,750,215.0,WN
SAN,CA,TUS,AZ,1635,75.0,WN
SAN,CA,TUS,AZ,1040,75.0,WN
SAT,TX,ATL,GA,1735,145.0,WN
SAT,TX,ATL,GA,600,140.0,WN
SAT,TX,BNA,TN,1640,135.0,WN
SAT,TX,BNA,TN,625,135.0,WN
SAT,TX,BWI,MD,510,200.0,WN
SAT,TX,BWI,MD,1655,200.0,WN
SAT,TX,BWI,MD,1245,205.0,WN
SAT,TX,DAL,TX,2145,70.0,WN
SAT,TX,DAL,TX,815,70.0,WN
SAT,TX,DAL,TX,540,70.0,WN
SAT,TX,DAL,TX,945,70.0,WN
SAT,TX,DAL,TX,1700,70.0,WN
SAT,TX,DAL,TX,1100,70.0,WN
SAT,TX,DAL,TX,1545,70.0,WN
SAT,TX,DAL,TX,1325,70.0,WN
SAT,TX,DAL,TX,1840,65.0,WN
SAT,TX,DEN,CO,1955,135.0,WN
SAT,TX,DEN,CO,1210,130.0,WN
SAT,TX,DEN,CO,2200,135.0,WN
SAT,TX,DEN,CO,840,130.0,WN
SAT,TX,DEN,CO,520,135.0,WN
SAT,TX,ELP,TX,905,85.0,WN
SAT,TX,ELP,TX,1735,85.0,WN
SAT,TX,HOU,TX,1030,60.0,WN
SAT,TX,HOU,TX,1555,60.0,WN
SAT,TX,HOU,TX,635,55.0,WN
SAT,TX,HOU,TX,1335,60.0,WN
SAT,TX,HOU,TX,2015,55.0,WN
SAT,TX,LAS,NV,1125,160.0,WN
SAT,TX,LAS,NV,610,160.0,WN
SAT,TX,LAS,NV,2025,160.0,WN
SAT,TX,LAS,NV,1445,160.0,WN
SAT,TX,LAX,CA,1945,175.0,WN
SAT,TX,LAX,CA,1030,175.0,WN
SAT,TX,MCI,MO,1135,120.0,WN
SAT,TX,MCO,FL,1845,165.0,WN
SAT,TX,MCO,FL,500,165.0,WN
SAT,TX,MDW,IL,1530,160.0,WN
SAT,TX,MDW,IL,530,160.0,WN
SAT,TX,MSY,LA,950,90.0,WN
SAT,TX,OKC,OK,1510,75.0,WN
SAT,TX,PHX,AZ,1030,135.0,WN
SAT,TX,PHX,AZ,705,135.0,WN
SAT,TX,PHX,AZ,1940,135.0,WN
SAT,TX,PHX,AZ,1535,130.0,WN
SAT,TX,SAN,CA,1035,160.0,WN
SAT,TX,STL,MO,1155,125.0,WN
SAT,TX,TPA,FL,1530,150.0,WN
SAV,GA,BNA,TN,1410,85.0,WN
SAV,GA,BWI,MD,1945,100.0,WN
SAV,GA,BWI,MD,730,100.0,WN
SAV,GA,DAL,TX,1050,145.0,WN
SAV,GA,HOU,TX,1735,145.0,WN
SAV,GA,MDW,IL,1530,130.0,WN
SBA,CA,DEN,CO,1250,145.0,WN
SBA,CA,LAS,NV,1150,75.0,WN
SBA,CA,LAS,NV,610,70.0,WN
SBA,CA,LAS,NV,1615,75.0,WN
SBA,CA,OAK,CA,1740,65.0,WN
SBA,CA,SMF,CA,1040,75.0,WN
SDF,KY,ATL,GA,600,80.0,WN
SDF,KY,ATL,GA,2000,80.0,WN
SDF,KY,BWI,MD,1755,95.0,WN
SDF,KY,BWI,MD,730,90.0,WN
SDF,KY,DEN,CO,1150,165.0,WN
SDF,KY,HOU,TX,1405,140.0,WN
SDF,KY,LAS,NV,1410,230.0,WN
SDF,KY,MCO,FL,625,125.0,WN
SDF,KY,MDW,IL,1155,75.0,WN
SDF,KY,MDW,IL,1715,80.0,WN
SDF,KY,MDW,IL,650,70.0,WN
SDF,KY,MDW,IL,2055,75.0,WN
SDF,KY,TPA,FL,1015,120.0,WN
SEA,WA,DEN,CO,1830,155.0,WN
SEA,WA,DEN,CO,1545,165.0,WN
SEA,WA,DEN,CO,635,155.0,WN
SEA,WA,DEN,CO,955,165.0,WN
SEA,WA,DEN,CO,500,155.0,WN
SEA,WA,DEN,CO,2055,155.0,WN
SEA,WA,LAS,NV,1105,150.0,WN
SEA,WA,LAS,NV,1745,150.0,WN
SEA,WA,LAS,NV,705,150.0,WN
SEA,WA,MDW,IL,520,235.0,WN
SEA,WA,MDW,IL,1230,235.0,WN
SEA,WA,OAK,CA,540,125.0,WN
SEA,WA,OAK,CA,740,130.0,WN
SEA,WA,OAK,CA,1235,125.0,WN
SEA,WA,OAK,CA,2135,130.0,WN
SEA,WA,OAK,CA,1355,130.0,WN
SEA,WA,OAK,CA,1930,130.0,WN
SEA,WA,OAK,CA,1635,125.0,WN
SEA,WA,PHX,AZ,1715,185.0,WN
SEA,WA,PHX,AZ,1015,175.0,WN
SEA,WA,SJC,CA,1825,130.0,WN
SEA,WA,SJC,CA,1145,135.0,WN
SEA,WA,SJC,CA,2050,125.0,WN
SEA,WA,SJC,CA,600,125.0,WN
SEA,WA,SJC,CA,1355,135.0,WN
SEA,WA,SMF,CA,1115,110.0,WN
SEA,WA,SMF,CA,1410,110.0,WN
SEA,WA,SMF,CA,815,115.0,WN
SEA,WA,SMF,CA,2150,115.0,WN
SEA,WA,SMF,CA,1615,110.0,WN
SFO,CA,BUR,CA,1905,75.0,WN
SFO,CA,BUR,CA,1415,70.0,WN
SFO,CA,BUR,CA,935,70.0,WN
SFO,CA,BUR,CA,655,70.0,WN
SFO,CA,BUR,CA,1200,70.0,WN
SFO,CA,DEN,CO,845,145.0,WN
SFO,CA,DEN,CO,1105,150.0,WN
SFO,CA,DEN,CO,2130,145.0,WN
SFO,CA,DEN,CO,500,145.0,WN
SFO,CA,DEN,CO,1745,150.0,WN
SFO,CA,LAS,NV,925,90.0,WN
SFO,CA,LAS,NV,515,85.0,WN
SFO,CA,LAS,NV,1400,85.0,WN
SFO,CA,LAS,NV,2005,90.0,WN
SFO,CA,LAX,CA,840,85.0,WN
SFO,CA,LAX,CA,2120,80.0,WN
SFO,CA,LAX,CA,1000,85.0,WN
SFO,CA,LAX,CA,625,85.0,WN
SFO,CA,LAX,CA,1155,85.0,WN
SFO,CA,LAX,CA,1845,85.0,WN
SFO,CA,PHX,AZ,530,120.0,WN
SFO,CA,PHX,AZ,1555,115.0,WN
SFO,CA,SAN,CA,815,85.0,WN
SFO,CA,SAN,CA,2055,95.0,WN
SFO,CA,SAN,CA,555,90.0,WN
SFO,CA,SAN,CA,1815,85.0,WN
SFO,CA,SAN,CA,1425,85.0,WN
SJC,CA,AUS,TX,1520,210.0,WN
SJC,CA,AUS,TX,640,210.0,WN
SJC,CA,AUS,TX,1850,210.0,WN
SJC,CA,AUS,TX,1015,210.0,WN
SJC,CA,BNA,TN,1325,260.0,WN
SJC,CA,BOI,ID,900,90.0,WN
SJC,CA,BOI,ID,1530,90.0,WN
SJC,CA,BUR,CA,1750,65.0,WN
SJC,CA,BUR,CA,1340,65.0,WN
SJC,CA,BUR,CA,1005,65.0,WN
SJC,CA,BUR,CA,630,70.0,WN
SJC,CA,BUR,CA,725,65.0,WN
SJC,CA,BUR,CA,1940,65.0,WN
SJC,CA,BUR,CA,2045,65.0,WN
SJC,CA,BUR,CA,830,65.0,WN
SJC,CA,BUR,CA,1435,65.0,WN
SJC,CA,DAL,TX,1530,210.0,WN
SJC,CA,DAL,TX,755,210.0,WN
SJC,CA,DEN,CO,635,150.0,WN
SJC,CA,DEN,CO,1310,150.0,WN
SJC,CA,DEN,CO,955,150.0,WN
SJC,CA,DEN,CO,1955,145.0,WN
SJC,CA,DEN,CO,1515,155.0,WN
SJC,CA,DEN,CO,1700,150.0,WN
SJC,CA,EUG,OR,1255,80.0,WN
SJC,CA,GEG,WA,2030,110.0,WN
SJC,CA,GEG,WA,1205,120.0,WN
SJC,CA,HNL,HI,1330,335.0,WN
SJC,CA,HNL,HI,730,330.0,WN
SJC,CA,HOU,TX,1220,235.0,WN
SJC,CA,KOA,HI,825,325.0,WN
SJC,CA,LAS,NV,1025,85.0,WN
SJC,CA,LAS,NV,725,85.0,WN
SJC,CA,LAS,NV,1310,90.0,WN
SJC,CA,LAS,NV,1440,85.0,WN
SJC,CA,LAS,NV,1815,85.0,WN
SJC,CA,LAS,NV,1710,85.0,WN
SJC,CA,LAS,NV,810,90.0,WN
SJC,CA,LAS,NV,1130,85.0,WN
SJC,CA,LAS,NV,2210,85.0,WN
SJC,CA,LAS,NV,930,85.0,WN
SJC,CA,LAX,CA,2045,75.0,WN
SJC,CA,LAX,CA,1800,80.0,WN
SJC,CA,LAX,CA,1140,80.0,WN
SJC,CA,LAX,CA,630,75.0,WN
SJC,CA,LAX,CA,1605,80.0,WN
SJC,CA,LAX,CA,910,80.0,WN
SJC,CA,LAX,CA,1920,75.0,WN
SJC,CA,LGB,CA,1540,75.0,WN
SJC,CA,LGB,CA,1305,75.0,WN
SJC,CA,LGB,CA,1855,80.0,WN
SJC,CA,LGB,CA,655,80.0,WN
SJC,CA,LIH,HI,825,335.0,WN
SJC,CA,MDW,IL,1210,245.0,WN
SJC,CA,MDW,IL,1855,245.0,WN
SJC,CA,MDW,IL,635,245.0,WN
SJC,CA,OGG,HI,1430,325.0,WN
SJC,CA,OGG,HI,800,325.0,WN
SJC,CA,ONT,CA,1305,75.0,WN
SJC,CA,ONT,CA,1655,75.0,WN
SJC,CA,ONT,CA,2050,75.0,WN
SJC,CA,ONT,CA,750,75.0,WN
SJC,CA,ONT,CA,950,70.0,WN
SJC,CA,PDX,OR,1455,100.0,WN
SJC,CA,PDX,OR,1040,100.0,WN
SJC,CA,PDX,OR,1810,100.0,WN
SJC,CA,PDX,OR,1630,100.0,WN
SJC,CA,PDX,OR,905,100.0,WN
SJC,CA,PDX,OR,2045,100.0,WN
SJC,CA,PDX,OR,640,100.0,WN
SJC,CA,PHX,AZ,2020,115.0,WN
SJC,CA,PHX,AZ,2230,110.0,WN
SJC,CA,PHX,AZ,1145,115.0,WN
SJC,CA,PHX,AZ,915,110.0,WN
SJC,CA,PHX,AZ,645,110.0,WN
SJC,CA,PHX,AZ,1805,115.0,WN
SJC,CA,PSP,CA,1210,90.0,WN
SJC,CA,RNO,NV,900,60.0,WN
SJC,CA,SAN,CA,2100,85.0,WN
SJC,CA,SAN,CA,1000,85.0,WN
SJC,CA,SAN,CA,1400,90.0,WN
SJC,CA,SAN,CA,2000,80.0,WN
SJC,CA,SAN,CA,900,85.0,WN
SJC,CA,SAN,CA,1600,85.0,WN
SJC,CA,SAN,CA,1500,80.0,WN
SJC,CA,SAN,CA,630,85.0,WN
SJC,CA,SAN,CA,1700,85.0,WN
SJC,CA,SAN,CA,1900,80.0,WN
SJC,CA,SEA,WA,1915,120.0,WN
SJC,CA,SEA,WA,2255,120.0,WN
SJC,CA,SEA,WA,700,125.0,WN
SJC,CA,SEA,WA,1105,125.0,WN
SJC,CA,SEA,WA,1455,125.0,WN
SJC,CA,SLC,UT,1055,105.0,WN
SJC,CA,SNA,CA,1715,80.0,WN
SJC,CA,SNA,CA,1110,85.0,WN
SJC,CA,SNA,CA,855,80.0,WN
SJC,CA,SNA,CA,1850,80.0,WN
SJC,CA,SNA,CA,2040,90.0,WN
SJC,CA,SNA,CA,755,80.0,WN
SJC,CA,SNA,CA,1500,80.0,WN
SLC,UT,AUS,TX,1130,165.0,WN
SLC,UT,BUR,CA,1125,115.0,WN
SLC,UT,DAL,TX,1650,155.0,WN
SLC,UT,DAL,TX,545,150.0,WN
